"site_id","year","forest_mean_pct_500m","loss_area_frac_500m","loss_mean_pp_500m","loss_sum_pp_500m"
"US-Rwf",2022,1.45472234695405,0,0,0
"US-Rwf",2023,2.63004540238487,0,0,0
"US-Rwf",2024,5.01117597166093,0,0,0
"US-Rwf",2025,2.3870179114903,0.010559796437659,0.268921818091104,2113.72549019608
"US-Rws",2017,0.050790799780472,NA,NA,NA
"US-Rws",2018,0.693708526667664,0,0,0
"US-Rws",2019,0.0395649353889138,0,0,0
"US-Rws",2020,0.135259192735618,0,0,0
"US-Rws",2021,0.0790300853165694,0,0,0
"US-Rws",2022,0.00329292022152372,0,0,0
"US-Rws",2023,0.0933492990071347,0,0,0
"US-Rws",2024,0.681335129471636,0,0,0
"US-Rws",2025,0.594421992715661,0,0,0
"US-Seg",2017,0,NA,NA,NA
"US-Seg",2018,0,0,0,0
"US-Seg",2019,0,0,0,0
"US-Seg",2020,0,0,0,0
"US-Seg",2021,0,0,0,0
"US-Seg",2022,0,0,0,0
"US-Seg",2023,0,0,0,0
"US-Seg",2024,0,0,0,0
"US-Seg",2025,0,0,0,0
"US-Ses",2017,0.418899366362321,NA,NA,NA
"US-Ses",2018,0.394651499276555,0,0,0
"US-Ses",2019,0.602205258693808,0,0,0
"US-Ses",2020,0.50556303946515,0,0,0
"US-Ses",2021,0.400688519682682,0,0,0
"US-Ses",2022,0.333732475178367,0,0,0
"US-Ses",2023,0.552112957142144,0,0,0
"US-Ses",2024,0.813002045601956,0,0,0
"US-Ses",2025,2.40423090355735,0,0,0
"US-Sne",2017,3.0878112059073,NA,NA,NA
"US-Sne",2018,4.64810657087262,0.000254452926208651,0.00613680586738512,48.2352941176471
"US-Sne",2019,3.72753579803423,0.00419847328244275,0.10123235044654,795.686274509804
"US-Sne",2020,8.91094147582697,0.00178117048346056,0.0434565683779873,341.56862745098
"US-Sne",2021,6.64750785810507,0.028498727735369,0.695654343162201,5467.8431372549
"US-Sne",2022,9.44653993913087,0.00089058524173028,0.0218530160155665,171.764705882353
"US-Sne",2023,7.07104724841591,0.0127226463104326,0.307289327944918,2415.29411764706
"US-Sne",2024,10.1608042708177,0.00152671755725191,0.0357231951304695,280.78431372549
"US-Sne",2025,9.33009030584244,0.00547073791348601,0.126278501222372,992.549019607843
"US-Snf",2017,0.796687122686225,NA,NA,NA
"US-Snf",2018,0.54303248016764,0.00152671755725191,0.0355236242079529,279.21568627451
"US-Snf",2019,0.218929302000698,0.00165394402035623,0.0547822182308038,430.588235294118
"US-Snf",2020,0.71211894426982,0,0,0
"US-Snf",2021,0.747842139400289,0.00267175572519084,0.0707478920321309,556.078431372549
"US-Snf",2022,0.84787706431173,0.000127226463104326,0.00254452926208651,20
"US-Snf",2023,1.75397894526767,0.00152671755725191,0.0342264132115951,269.019607843137
"US-Snf",2024,2.38447338222821,0.000381679389312977,0.0084318714763259,66.2745098039216
"US-Snf",2025,1.86863244025346,0.000127226463104326,0.00314324202963628,24.7058823529412
"US-SP1",2017,33.4530758868433,NA,NA,NA
"US-SP1",2018,38.4248864940378,0.00814249363867684,0.236042508606496,1855.29411764706
"US-SP1",2019,43.831162999551,0.00165394402035623,0.0391657935438807,307.843137254902
"US-SP1",2020,43.111260789303,0.0188295165394402,0.867983834755276,6822.35294117647
"US-SP1",2021,46.0214538741705,0.00305343511450382,0.077533303397695,609.411764705882
"US-SP1",2022,45.6662675248216,0.00928753180661578,0.593523923564337,4665.09803921569
"US-SP1",2023,38.0108267225465,0.172010178117048,6.29945616923614,49513.7254901961
"US-SP1",2024,43.1499775482712,0.000508905852417303,0.0114753280447039,90.1960784313726
"US-SP1",2025,35.8500723444594,0.0679389312977099,1.666217632091,13096.4705882353
"US-SRC",2017,8.17327745347503,NA,NA,NA
"US-SRC",2018,4.75662325999102,0,0,0
"US-SRC",2019,6.56568377987327,0,0,0
"US-SRC",2020,10.0005987127675,0,0,0
"US-SRC",2021,5.35733173676595,0,0,0
"US-SRC",2022,2.33867185551065,0,0,0
"US-SRC",2023,1.96273013022003,0,0,0
"US-SRC",2024,3.25330539340418,0,0,0
"US-SRC",2025,6.54223419647757,0,0,0
"US-SRG",2017,0.452477174075737,NA,NA,NA
"US-SRG",2018,0.313974953849224,0,0,0
"US-SRG",2019,1.22691213890136,0,0,0
"US-SRG",2020,2.07339220675548,0,0,0
"US-SRG",2021,0.622711170982388,0,0,0
"US-SRG",2022,0.0809759018111061,0.000508905852417303,0.0110761861996707,87.0588235294118
"US-SRG",2023,0.0489447687471935,0,0,0
"US-SRG",2024,0.538442348949758,0,0,0
"US-SRG",2025,0.1831562141396,0,0,0
"US-SRM",2017,7.34630544329691,NA,NA,NA
"US-SRM",2018,2.91618021254303,0.000127226463104326,0.0027441001846031,21.5686274509804
"US-SRM",2019,3.94097689966572,0,0,0
"US-SRM",2020,5.72379384323704,0,0,0
"US-SRM",2021,2.72933193633688,0,0,0
"US-SRM",2022,0.256099386319413,0.00101781170483461,0.0222022651299706,174.509803921569
"US-SRM",2023,0.180511899416255,0,0,0
"US-SRM",2024,0.561193434116649,0,0,0
"US-SRM",2025,0.575562540537844,0,0,0
"US-Srr",2017,0,NA,NA,NA
"US-Srr",2018,0,0,0,0
"US-Srr",2019,0,0,0,0
"US-Srr",2020,0,0,0,0
"US-Srr",2021,0,0,0,0
"US-Srr",2022,0.832559996008582,0,0,0
"US-Srr",2023,5.26268522676246,0.00089058524173028,0.0231502270119244,181.960784313725
"US-Srr",2024,3.68472783515442,0.0166666666666667,0.423938532155865,3332.1568627451
"US-Srr",2025,6.44474380082822,0.00254452926208651,0.0615676295963678,483.921568627451
"US-SRS",2017,2.32794491842539,NA,NA,NA
"US-SRS",2018,1.28418899366362,0,0,0
"US-SRS",2019,1.54243376740009,0,0,0
"US-SRS",2020,4.19912188794093,0,0,0
"US-SRS",2021,2.64915431821584,0,0,0
"US-SRS",2022,0.531507259392306,0.00178117048346056,0.039964077233947,314.117647058824
"US-SRS",2023,0.538991168986679,0,0,0
"US-SRS",2024,1.8228309135359,0,0,0
"US-SRS",2025,1.83385720700494,0,0,0
"US-SSH",2017,11.2412812453226,NA,NA,NA
"US-SSH",2018,48.2238187896024,0.00203562340966921,0.0523873671606047,411.764705882353
"US-SSH",2019,72.2776031532206,0.0361323155216285,1.21668412912239,9563.13725490196
"US-SSH",2020,70.7426034026842,0.0927480916030534,2.62520580751385,20634.1176470588
"US-SSH",2021,69.4873023000549,0.120356234096692,4.58708776131318,36054.5098039216
"US-SSH",2022,75.4076735019708,0.00356234096692112,0.084318714763259,662.745098039216
"US-SSH",2023,68.1844035324053,0.0974554707379135,2.64695903806815,20805.0980392157
"US-SSH",2024,81.8357531307689,0.000127226463104326,0.0027441001846031,21.5686274509804
"US-SSH",2025,80.845282642319,0.00305343511450382,0.075188345058125,590.980392156863
"US-StJ",2017,19.7966871226862,NA,NA,NA
"US-StJ",2018,15.8084119143841,0.122900763358779,3.30065359477124,25943.137254902
"US-StJ",2019,24.4900464002395,0.00407124681933842,0.103228059671706,811.372549019608
"US-StJ",2020,19.1464850571272,0.0329516539440204,0.74724342663274,5873.33333333333
"US-StJ",2021,17.3470538342564,0.00419847328244275,0.101332135907798,796.470588235294
"US-StJ",2022,11.0151673901113,0.044529262086514,1.076685126977,8462.74509803922
"US-StJ",2023,12.5089557451479,0.00661577608142494,0.162849872773537,1280
"US-StJ",2024,15.2592925210797,0.000127226463104326,0.00254452926208651,20
"US-StJ",2025,13.0131716808861,0.0044529262086514,0.126128823030484,991.372549019608
"US-Syv",2017,44.8412912238687,NA,NA,NA
"US-Syv",2018,50.3317866586838,0.0292620865139949,0.705483211096143,5545.09803921569
"US-Syv",2019,70.3414159556953,0,0,0
"US-Syv",2020,71.9554956842788,0.00368956743002545,0.0956942573467046,752.156862745098
"US-Syv",2021,74.8763159207703,0.000127226463104326,0.00289377837649055,22.7450980392157
"US-Syv",2022,75.5038666866238,0.00101781170483461,0.0246969016614279,194.117647058824
"US-Syv",2023,79.2840393154717,0,0,0
"US-Syv",2024,78.506261537694,0.000127226463104326,0.00314324202963628,24.7058823529412
"US-Syv",2025,80.6850770842688,0.000381679389312977,0.00798283690066357,62.7450980392157
"US-Ton",2017,12.7647058823529,NA,NA,NA
"US-Ton",2018,13.8085116998453,0.00292620865139949,0.0668562590430574,525.490196078431
"US-Ton",2019,16.6475078581051,0.000508905852417303,0.0115751135059622,90.9803921568627
"US-Ton",2020,17.5131966272514,0.000127226463104326,0.0027441001846031,21.5686274509804
"US-Ton",2021,20.1426433168687,0.000254452926208651,0.00548820036920621,43.1372549019608
"US-Ton",2022,22.7635084568178,0.000763358778625954,0.0170134211445392,133.725490196078
"US-Ton",2023,19.8367509853814,0.00114503816793893,0.0246470089307988,193.725490196078
"US-Ton",2024,21.897620116749,0.000254452926208651,0.00548820036920621,43.1372549019608
"US-Ton",2025,18.5998104076236,0.011323155216285,0.261787157611136,2057.64705882353
"US-Tw1",2017,13.6171231851519,NA,NA,NA
"US-Tw1",2018,9.76764955346006,0.0465648854961832,1.13540887092751,8924.3137254902
"US-Tw1",2019,7.63887641570623,0.0166666666666667,0.416903657137155,3276.86274509804
"US-Tw1",2020,7.82243177169086,0.000636132315521629,0.0137703936536447,108.235294117647
"US-Tw1",2021,7.24941376041511,0.0049618320610687,0.123185151923365,968.235294117647
"US-Tw1",2022,6.70348750187098,0.00559796437659033,0.134760265429327,1059.21568627451
"US-Tw1",2023,7.07074789203213,0.00241730279898219,0.0555805019208701,436.862745098039
"US-Tw1",2024,8.55360973906102,0.00241730279898219,0.0803272963129272,631.372549019608
"US-Tw1",2025,10.7065309584394,0.00101781170483461,0.0246969016614279,194.117647058824
"US-Tw2",2017,5.67045851419448,NA,NA,NA
"US-Tw2",2018,5.42638327595669,0.0089058524173028,0.209300004989273,1645.09803921569
"US-Tw2",2019,4.5434815147433,0.00508905852417303,0.122985581000848,966.666666666667
"US-Tw2",2020,5.62590430574265,0.000254452926208651,0.00518884398543132,40.7843137254902
"US-Tw2",2021,5.37918475278152,0.00407124681933842,0.0945966172728633,743.529411764706
"US-Tw2",2022,5.9785960185601,0.00089058524173028,0.0209549468642419,164.705882352941
"US-Tw2",2023,5.72733622711171,0.00432569974554707,0.101032779524023,794.117647058824
"US-Tw2",2024,7.37414558698798,0.00114503816793893,0.0259941126577858,204.313725490196
"US-Tw2",2025,7.02484657985332,0.00165394402035623,0.0380681534700394,299.21568627451
"US-Tw3",2017,2.0099286533952,NA,NA,NA
"US-Tw3",2018,2.57695953699546,0.00178117048346056,0.0490445542084518,385.490196078431
"US-Tw3",2019,1.46425185850422,0.000763358778625954,0.017262884797685,135.686274509804
"US-Tw3",2020,1.62475677293818,0.000127226463104326,0.0027441001846031,21.5686274509804
"US-Tw3",2021,1.9618320610687,0.000127226463104326,0.00264431472334481,20.7843137254902
"US-Tw3",2022,1.42508606496034,0.000636132315521629,0.0147682482662276,116.078431372549
"US-Tw3",2023,1.41635483710023,0.00101781170483461,0.0231003342812952,181.56862745098
"US-Tw3",2024,1.4318714763259,0.000636132315521629,0.0159656738013271,125.490196078431
"US-Tw3",2025,2.13156713066906,0.000381679389312977,0.00888090605198823,69.8039215686275
"US-Tw4",2017,10.8874918924313,NA,NA,NA
"US-Tw4",2018,9.11420446041012,0.0264631043256997,0.630045402384872,4952.1568627451
"US-Tw4",2019,7.20850172129921,0.0111959287531807,0.267325250710971,2101.17647058824
"US-Tw4",2020,7.26083919572918,0.00139949109414758,0.0323803821783166,254.509803921569
"US-Tw4",2021,6.57810706979993,0.00623409669211196,0.155765105024198,1224.3137254902
"US-Tw4",2022,6.37748839994013,0.00318066157760814,0.0787806216634236,619.21568627451
"US-Tw4",2023,5.37070298857456,0.00241730279898219,0.0534351145038168,420
"US-Tw4",2024,6.71870478471287,0.00254452926208651,0.0665569026592825,523.137254901961
"US-Tw4",2025,7.93104824627052,0.000763358778625954,0.0171630993364267,134.901960784314
"US-Tw5",2017,11.4221922865838,NA,NA,NA
"US-Tw5",2018,7.95379933143741,0.0379134860050891,0.909145337524323,7145.88235294118
"US-Tw5",2019,5.84283789851819,0.010559796437659,0.249164296761962,1958.43137254902
"US-Tw5",2020,6.22461707329242,0.00114503816793893,0.0258444344658983,203.137254901961
"US-Tw5",2021,5.34580651599062,0.00508905852417303,0.128972708676346,1013.72549019608
"US-Tw5",2022,4.5001746245572,0.00585241730279898,0.146834306241581,1154.11764705882
"US-Tw5",2023,4.42917726887192,0.00152671755725191,0.036920620665569,290.196078431373
"US-Tw5",2024,5.64097191039266,0.00152671755725191,0.0440552811455371,346.274509803922
"US-Tw5",2025,6.80781320161652,0.000763358778625954,0.0174624557202016,137.254901960784
"US-Twt",2017,7.1656937584194,NA,NA,NA
"US-Twt",2018,6.03562340966921,0.0165394402035623,0.409868782118445,3221.56862745098
"US-Twt",2019,5.12188794092701,0.00954198473282443,0.249663224068253,1962.35294117647
"US-Twt",2020,5.23569325949209,0.000381679389312977,0.00803272963129272,63.1372549019608
"US-Twt",2021,5.20011974255351,0.00165394402035623,0.038267724392556,300.78431372549
"US-Twt",2022,5.17582198273711,0.00267175572519084,0.061617522326997,484.313725490196
"US-Twt",2023,5.80032929202215,0.00165394402035623,0.0351244823629197,276.078431372549
"US-Twt",2024,6.60005987127675,0.00330788804071247,0.10472484159058,823.137254901961
"US-Twt",2025,8.13705533103827,0.00139949109414758,0.0333782367908996,262.352941176471
"US-UC1",2017,1.88110562291074,NA,NA,NA
"US-UC1",2018,7.17966372299556,0.00279898218829517,0.0838197874569675,658.823529411765
"US-UC1",2019,9.47817193034975,0.00381679389312977,0.10183106321409,800.392156862745
"US-UC1",2020,9.90904555206306,0.00776081424936387,0.188544629047548,1481.96078431373
"US-UC1",2021,4.85900314324203,0.109541984732824,4.89337923464551,38461.9607843137
"US-UC1",2022,5.60385171880457,0.00801526717557252,0.209749039564935,1648.62745098039
"US-UC1",2023,3.46879209699147,0.0384223918575064,1.06745497181061,8390.19607843137
"US-UC1",2024,6.29466646709574,0,0,0
"US-UC1",2025,3.62116449633288,0.0552162849872774,1.7302300054882,13599.6078431373
"US-UC2",2017,0.274609589382827,NA,NA,NA
"US-UC2",2018,0.820436062465699,0.00267175572519084,0.0699995010726937,550.196078431372
"US-UC2",2019,4.53225565035174,0,0,0
"US-UC2",2020,4.17826672653794,0.00508905852417303,0.12348450830714,970.588235294118
"US-UC2",2021,1.64496332884299,0.0512722646310433,2.43626203662126,19149.0196078431
"US-UC2",2022,2.47712418300654,0.00241730279898219,0.0591228857955396,464.705882352941
"US-UC2",2023,1.58219827371152,0.0170483460559796,0.474180511899416,3727.05882352941
"US-UC2",2024,3.07409070498428,0,0,0
"US-UC2",2025,1.56613281444893,0.0318066157760814,0.891084169036571,7003.92156862745
"US-UMd",2017,62.0245971162002,NA,NA,NA
"US-UMd",2018,60.1915880856159,0.137531806615776,4.48555605448286,35256.4705882353
"US-UMd",2019,81.8891882452727,0.0104325699745547,0.350047398094098,2751.37254901961
"US-UMd",2020,80.0969914683431,0.0919847328244275,2.96537444494337,23307.8431372549
"US-UMd",2021,84.4801177468443,0.00241730279898219,0.0611185950207055,480.392156862745
"US-UMd",2022,79.2023649154318,0.0591603053435115,1.72778526168737,13580.3921568627
"US-UMd",2023,88.0314324202964,0,0,0
"US-UMd",2024,70.1648954747293,0.340712468193384,13.531008332086,106353.725490196
"US-UMd",2025,79.6266028039715,0.000127226463104326,0.00289377837649054,22.7450980392157
"US-UTB",2017,0,NA,NA,NA
"US-UTB",2018,0,0,0,0
"US-UTB",2019,0,0,0,0
"US-UTB",2020,0,0,0,0
"US-UTB",2021,32.4026057791538,0,0,0
"US-UTB",2022,19.9918135270302,0.0306174089068826,0.637502976899262,5038.82352941176
"US-UTB",2023,0.289602683178535,0.381072874493927,14.9195244899579,117923.921568627
"US-UTB",2024,0.348247598634596,0,0,0
"US-UTB",2025,11.672471620227,0.000253036437246964,0.00744224815432246,58.8235294117647
"US-Var",2017,5.77228957740857,NA,NA,NA
"US-Var",2018,7.76156264032331,0.00101781170483461,0.0250960435064611,197.254901960784
"US-Var",2019,7.87506860250461,0.00279898218829517,0.0675547572718655,530.980392156863
"US-Var",2020,8.20580751384523,0.000254452926208651,0.0056877712917228,44.7058823529412
"US-Var",2021,10.0889088459811,0,0,0
"US-Var",2022,11.15781070698,0.00114503816793893,0.0296362819937135,232.941176470588
"US-Var",2023,9.19617821683381,0.0103053435114504,0.242877812702689,1909.01960784314
"US-Var",2024,9.62904754777229,0.00089058524173028,0.0211545177867585,166.274509803922
"US-Var",2025,8.61008831013321,0.0106870229007634,0.279000149678192,2192.94117647059
"US-Vcm",2017,1.63278950256948,NA,NA,NA
"US-Vcm",2018,0.0832210746894178,0.0166666666666667,0.446639724592127,3510.58823529412
"US-Vcm",2019,0.192585940228509,0,0,0
"US-Vcm",2020,0.123534401037769,0,0,0
"US-Vcm",2021,0.0455520630644115,0.000381679389312977,0.00848176420695505,66.6666666666667
"US-Vcm",2022,0.0181609539490096,0,0,0
"US-Vcm",2023,0.0143691064211944,0,0,0
"US-Vcm",2024,0.0146684628049693,0,0,0
"US-Vcm",2025,0.00538841490794791,0,0,0
"US-Vcp",2017,30.7854612582947,NA,NA,NA
"US-Vcp",2018,22.9877263882652,0.0844783715012723,2.16664172030135,17029.8039215686
"US-Vcp",2019,30.8944269819887,0,0,0
"US-Vcp",2020,31.927356184204,0.000508905852417303,0.0119742553509954,94.1176470588235
"US-Vcp",2021,27.0840193583795,0.0103053435114504,0.233348301152522,1834.11764705882
"US-Vcp",2022,27.5347003941526,0,0,0
"US-Vcp",2023,30.2237688968717,0,0,0
"US-Vcp",2024,30.2060070847677,0,0,0
"US-Vcp",2025,30.0652097989323,0.000763358778625954,0.0169136356832809,132.941176470588
"US-WCr",2016,54.1723793843237,NA,NA,NA
"US-WCr",2017,74.9057027391109,0.0633587786259542,2.21628498727735,17420
"US-WCr",2018,85.598812553011,0.00737913486005089,0.188345058125031,1480.39215686275
"US-WCr",2019,91.2670258943272,0.00165394402035623,0.0442049593374245,347.450980392157
"US-WCr",2020,88.2804470388664,0.0316793893129771,1.05548071645961,8296.07843137255
"US-WCr",2021,87.3492990071347,0.0148854961832061,0.416504515292122,3273.72549019608
"US-WCr",2022,87.7052836401736,0.00916030534351145,0.236042508606496,1855.29411764706
"US-WCr",2023,93.0820236491543,0,0,0
"US-WCr",2024,91.5418849473632,0.00165394402035623,0.0408122536546425,320.78431372549
"US-WCr",2025,94.3343810806766,0,0,0
"US-Whs",2017,0.000947961881953799,NA,NA,NA
"US-Whs",2018,0.00918026243576311,0,0,0
"US-Whs",2019,0.0506411215885845,0,0,0
"US-Whs",2020,0.571970263932545,0,0,0
"US-Whs",2021,1.23115302100484,0,0,0
"US-Whs",2022,0.0682033627700444,0.00216284987277354,0.0464501322157362,365.098039215686
"US-Whs",2023,0.00139699645761613,0.000127226463104326,0.00264431472334481,20.7843137254902
"US-Whs",2024,0.0816744000399142,0,0,0
"US-Whs",2025,0.333033976949558,0,0,0
"US-Wi0",2016,16.3444594122636,NA,NA,NA
"US-Wi0",2017,41.6996457616125,0.0234096692111959,0.862345956194183,6778.03921568627
"US-Wi0",2018,61.3631192935189,0.0264631043256997,1.01072693708527,7944.3137254902
"US-Wi0",2019,60.4673452078032,0.0670483460559796,1.7452976101382,13718.0392156863
"US-Wi0",2020,70.9762510602205,0.00190839694656489,0.0592226712567979,465.490196078431
"US-Wi0",2021,78.5223269969565,0.000508905852417303,0.0108766152771541,85.4901960784314
"US-Wi0",2022,81.8967719403283,0.00521628498727735,0.140547822182308,1104.70588235294
"US-Wi0",2023,82.7302798982188,0.00216284987277354,0.0516389762011675,405.882352941176
"US-Wi0",2024,83.2269121389014,0.00190839694656489,0.045701741256299,359.21568627451
"US-Wi0",2025,81.0462505612932,0.00101781170483461,0.0247966871226862,194.901960784314
"US-Wi1",2016,31.7079778476276,NA,NA,NA
"US-Wi1",2017,81.9415257197026,0.00229007633587786,0.0861148530659083,676.862745098039
"US-Wi1",2018,67.3566332385371,0.271882951653944,13.8001297210996,108469.019607843
"US-Wi1",2019,82.3732475178366,0.00585241730279898,0.164546225614928,1293.33333333333
"US-Wi1",2020,86.3458564087212,0.00216284987277354,0.0616674150576261,484.705882352941
"US-Wi1",2021,91.2897270867635,0,0,0
"US-Wi1",2022,92.5339520031931,0.000381679389312977,0.00793294417003443,62.3529411764706
"US-Wi1",2023,92.7413061916879,0.000763358778625954,0.0168138502220227,132.156862745098
"US-Wi1",2024,90.7045352492142,0.000381679389312977,0.00878112059072993,69.0196078431373
"US-Wi1",2025,82.256698099087,0.120229007633588,9.21728284188994,72447.8431372549
"US-Wi2",2016,15.286833308387,NA,NA,NA
"US-Wi2",2017,33.9498578057177,0.00419847328244275,0.110163149229157,865.882352941176
"US-Wi2",2018,48.0849673202614,0.0211195928753181,0.566781419947114,4454.90196078431
"US-Wi2",2019,47.7342214239385,0.0791348600508906,2.33488000798284,18352.1568627451
"US-Wi2",2020,54.8682332984084,0.00508905852417303,0.145187846130819,1141.17647058824
"US-Wi2",2021,64.2523075387916,0.00559796437659033,0.150426582846879,1182.35294117647
"US-Wi2",2022,69.2319014119643,0.0536895674300254,3.29027590680038,25861.568627451
"US-Wi2",2023,71.6482063563339,0.00508905852417303,0.120490944469391,947.058823529412
"US-Wi2",2024,67.3924562191289,0.0978371501272265,4.10781819088959,32287.4509803922
"US-Wi2",2025,64.2568976700095,0.131297709923664,3.80686523973457,29921.9607843137
"US-Wi3",2016,35.1324651998204,NA,NA,NA
"US-Wi3",2017,67.5584992266627,0.10470737913486,4.33907099735569,34105.0980392157
"US-Wi3",2018,53.3962979593873,0.274300254452926,16.5357481414958,129970.980392157
"US-Wi3",2019,48.8501721299207,0.121501272264631,5.43242029636282,42698.8235294118
"US-Wi3",2020,53.4595120490944,0.00648854961832061,0.186548919822382,1466.27450980392
"US-Wi3",2021,63.8015267175573,0.000381679389312977,0.00888090605198823,69.8039215686275
"US-Wi3",2022,67.1438906351345,0.00534351145038168,0.153569824876515,1207.05882352941
"US-Wi3",2023,69.4630544329691,0.00139949109414758,0.0351743750935489,276.470588235294
"US-Wi3",2024,72.2431771690865,0.00292620865139949,0.0708476774933892,556.862745098039
"US-Wi3",2025,74.5830464501322,0.0424936386768448,1.82921718305643,14377.6470588235
"US-Wi4",2016,15.5599461158509,NA,NA,NA
"US-Wi4",2017,42.9292521079679,0.00127226463104326,0.0293369256099386,230.588235294118
"US-Wi4",2018,67.5722197275857,0.000763358778625954,0.0214039814399042,168.235294117647
"US-Wi4",2019,72.3714014868034,0.0133587786259542,0.323404679938133,2541.96078431373
"US-Wi4",2020,69.7034376091404,0.0101781170483461,0.228259242628349,1794.11764705882
"US-Wi4",2021,67.1512248665369,0.0692111959287532,1.82826922117447,14370.1960784314
"US-Wi4",2022,75.7266377288829,0.000381679389312977,0.00982886793394202,77.2549019607843
"US-Wi4",2023,76.154717357681,0.00114503816793893,0.0266427181559647,209.411764705882
"US-Wi4",2024,81.1414957840643,0.000254452926208651,0.00538841490794791,42.3529411764706
"US-Wi4",2025,74.6173227560744,0.0089058524173028,0.23993414159557,1885.88235294118
"US-Wi5",2016,27.8650900563788,NA,NA,NA
"US-Wi5",2017,66.572718654892,0.000254452926208651,0.00563787856109365,44.3137254901961
"US-Wi5",2018,82.9796936586339,0.000254452926208651,0.00543830763857706,42.7450980392157
"US-Wi5",2019,68.6563388714264,0.282188295165394,8.26413211595071,64956.0784313725
"US-Wi5",2020,75.3088360025944,0.00381679389312977,0.122935688270219,966.274509803922
"US-Wi5",2021,82.950755874869,0.000636132315521629,0.0155166392256648,121.960784313725
"US-Wi5",2022,90.0175123484508,0,0,0
"US-Wi5",2023,83.0928503717008,0.0265903307888041,0.655640373197625,5153.33333333333
"US-Wi5",2024,86.1137554258345,0.00127226463104326,0.0287382128423889,225.882352941176
"US-Wi5",2025,83.3339819388315,0.00241730279898219,0.0614678441351095,483.137254901961
"US-Wi6",2016,4.5585491193933,NA,NA,NA
"US-Wi6",2017,8.82323005538093,0.00318066157760814,0.0763857705932246,600.392156862745
"US-Wi6",2018,27.2042608391957,0,0,0
"US-Wi6",2019,26.9542483660131,0.0673027989821883,2.25634884997256,17734.9019607843
"US-Wi6",2020,33.4662475677294,0.00203562340966921,0.0525869380831213,413.333333333333
"US-Wi6",2021,30.8061667415058,0.0480916030534351,1.336875717208,10507.8431372549
"US-Wi6",2022,30.4112158858454,0.0159033078880407,0.402135408870928,3160.78431372549
"US-Wi6",2023,28.7236441650452,0.0460559796437659,1.3425135957691,10552.1568627451
"US-Wi6",2024,29.2217232949159,0.0248091603053435,0.831661926857257,6536.86274509804
"US-Wi6",2025,27.8377987327246,0.0409669211195929,1.36621264281794,10738.431372549
"US-Wi7",2016,9.27356184203961,NA,NA,NA
"US-Wi7",2017,24.9046050990371,0.0148854961832061,0.55236242079529,4341.56862745098
"US-Wi7",2018,43.5669809908696,0.000127226463104326,0.00304345656837799,23.921568627451
"US-Wi7",2019,35.2780521877962,0.186386768447837,5.53011026293469,43466.6666666667
"US-Wi7",2020,43.8640423090356,0.00368956743002545,0.0876116349847827,688.627450980392
"US-Wi7",2021,49.8585042159357,0.00127226463104326,0.0279898218829517,220
"US-Wi7",2022,60.6739510053385,0,0,0
"US-Wi7",2023,58.222521578606,0.02264631043257,0.618270717956394,4859.60784313726
"US-Wi7",2024,61.6253554857057,0.00356234096692112,0.0847677493389213,666.274509803922
"US-Wi7",2025,59.9917676994462,0.00330788804071247,0.0767350197076286,603.137254901961
"US-Wi8",2016,33.058923314873,NA,NA,NA
"US-Wi8",2017,67.5881355086564,0.0150127226463104,0.451579104924412,3549.41176470588
"US-Wi8",2018,70.0725939230654,0.109796437659033,3.57182058574066,28074.5098039216
"US-Wi8",2019,77.6681634485855,0.0131043256997455,0.354288280197575,2784.70588235294
"US-Wi8",2020,85.3333333333333,0.00216284987277354,0.0663074390061368,521.176470588235
"US-Wi8",2021,90.2807962879808,0.000254452926208651,0.00603702040612683,47.4509803921569
"US-Wi8",2022,91.7892032130919,0,0,0
"US-Wi8",2023,92.5872873322357,0.000636132315521629,0.013870179114903,109.019607843137
"US-Wi8",2024,92.5365464251858,0.000254452926208651,0.00588734221423939,46.2745098039216
"US-Wi8",2025,93.1610038417403,0.000254452926208651,0.00563787856109365,44.3137254901961
"US-Wi9",2016,14.4444444444444,NA,NA,NA
"US-Wi9",2017,31.4462405827471,0.00687022900763359,0.169884747792247,1335.29411764706
"US-Wi9",2018,43.7088759167789,0.011704834605598,0.30604200967919,2405.49019607843
"US-Wi9",2019,47.8500224517288,0.116793893129771,4.1434416005588,32567.4509803922
"US-Wi9",2020,58.508806066956,0.000508905852417303,0.0125729681185451,98.8235294117647
"US-Wi9",2021,66.9319463154218,0.00368956743002545,0.0934989771990221,734.901960784314
"US-Wi9",2022,68.1141046749489,0.138676844783715,5.80247467943921,45607.4509803922
"US-Wi9",2023,65.4213441101631,0.038676844783715,1.06411215885845,8363.92156862745
"US-Wi9",2024,68.5633887142643,0.000508905852417303,0.0140198573067904,110.196078431373
"US-Wi9",2025,62.8580052886294,0.0362595419847328,1.00937983335828,7933.72549019608
"US-Wjs",2017,0.439006136805867,NA,NA,NA
"US-Wjs",2018,2.44384573167689,0,0,0
"US-Wjs",2019,3.56383774883999,0,0,0
"US-Wjs",2020,4.77303796836801,0,0,0
"US-Wjs",2021,6.32904255849923,0,0,0
"US-Wjs",2022,5.88734221423939,0.000127226463104326,0.0027441001846031,21.5686274509804
"US-Wjs",2023,3.76251060220526,0,0,0
"US-Wjs",2024,2.71196926607793,0,0,0
"US-Wjs",2025,5.133862196278,0,0,0
"US-Wkg",2017,0,NA,NA,NA
