"SITE_ID","siteID","uWUE","ETmax","precipAvail","Gavail","GSmax","CO2avail","G1","EF","EFampl","GPPsat","NEPmax","Rb","Rbmax","aCUE","TZ","nyears","SITE_NAME","LOCATION_LAT","LOCATION_LONG","LOCATION_ELEV","IGBP"
"US-xGR","US-xGR","4.13813321974428","0.304686635874286","yes","yes","0.0127273483076271","yes","1.31901849176147","0.753538085120082","0.196762536248577","41.5318931300217","32.8186","5.17552940383343","8.30259014255187","0.382075298224278","-5","6","",35.689,-83.5019,576.55,"DBF"
"US-xHA","US-xHA","3.76130066710977","0.276458127268726","yes","yes","0.0133826502243834","yes","2.06889388815628","0.706841719873439","0.269849066860341","35.9216878959725","32.418376",NA,NA,NA,"-5","6","",42.5369,-72.1727,348.23,"DBF"
"US-xHE","US-xHE","1.97581065093659","0.12501825517556","yes","yes","0.00552212181473438","yes","3.34138502176372","0.487706123656972","0.185827261273116","11.1825215685168","8.6043512","3.02101438782917","4.01526726735676","0.0468444272929672","-9","6","",63.8757,-149.2133,677.56,"OSH"
"US-xJE","US-xJE","2.88114522842451","0.31367164456452","yes","yes","0.0112140410402191","yes","2.60945379249773","0.641971163301117","0.24059051028516","27.9222870314453","27.62116",NA,NA,NA,"-5","6","",31.1948,-84.4686,46.53,"ENF"
"US-xJR","US-xJR","1.6693567069212","0.116916952106366","yes","yes","0.00177684002903556","yes","2.22753751593863","0.25098053198317","0.163793493725838","4.47924212669005","10.897087",NA,NA,NA,"-7","6","",32.5907,-106.8425,1323.42,"OSH"
"US-xKA","US-xKA","3.06938277158151","0.289086985101747","yes","yes","0.00954191557487484","yes","1.37180660574635","0.745672632151216","0.294901849128337","33.616242380587","39.9850849999999",NA,NA,NA,"-6","6","",39.1104,-96.6129,324.14,"GRA"
"US-xKZ","US-xKZ","3.38382907136009","0.300163937363796","yes","yes","0.00816263990402921","yes","1.23089099338671","0.765073321791326","0.224491912072571","31.8931796107521","30.7417",NA,NA,NA,"-6","6","",39.1008,-96.5631,415.06,"GRA"
"US-xMB","US-xMB","1.76395571660184","0.080338885763365","yes","yes","0.00131670774636072","yes","2.75723168509508","0.239256259536579","0.167270996415284","3.9277169866598","4.0563336",NA,NA,NA,"-7","6","",38.2483,-109.3883,1801.24,"OSH"
"US-xML","US-xML","2.90882994527413","0.232960250003224","yes","yes","0.0129283405900023","yes","2.0335518807308","0.53867241770859","0.204260059687179","29.4023313568622","24.04011",NA,NA,NA,"-5","6","",37.3783,-80.5248,1170.36,"DBF"
"US-xNG","US-xNG","1.97784785577222","0.261439967457398","yes","yes","0.00926630916847693","yes","3.60885062577595","0.637990725900745","0.220182741422304","16.7378425668142","14.59774",NA,NA,NA,"-6","6","",46.7697,-100.9154,588.51,"GRA"
"US-xNQ","US-xNQ","1.12148744734973","0.157393583803231","yes","yes","0.0046737665910494","yes","6.57352075226678","0.280890077979706","0.258390480647163","5.40218092715655","5.35645",NA,NA,NA,"-7","3","",40.1776,-112.4524,1655.33,"OSH"
"US-xRM","US-xRM","2.22974102449846","0.183524865925419","yes","yes","0.00697502450013905","yes","2.69290109493891","0.380740909724582","0.23885680014297","12.8847565032077","11.509076",NA,NA,NA,"-7","6","",40.2759,-105.5459,2743.94,"ENF"
"US-xSB","US-xSB","2.94928462852746","0.186530046778858","yes","yes","0.00707041389722938","yes","2.39257827561176","0.439852885027083","0.203992196220597","18.0030686941244","15.946484",NA,NA,NA,"-5","6","",29.6893,-81.9934,46.15,"ENF"
"US-xSC","US-xSC","3.31333969070354","0.298449953588553","yes","yes","0.0132669937017169","yes","2.2533151658649","0.657578310315015","0.261222212222155","29.7779991882822","29.0616",NA,NA,NA,"-5","6","",38.8929,-78.1395,353.02,"DBF"
"US-xSE","US-xSE","3.84046546283717","0.297191551971322","yes","yes","0.0111557675336739","yes","1.73279769351044","0.719912529443446","0.275092598089892","35.3714074425522","39.323822",NA,NA,NA,"-5","6","",38.8901,-76.56,9.79,"DBF"
"US-xSJ","US-xSJ","2.78162756265486","0.160624861061406","yes","yes","0.00714374283437457","yes","2.25705307295325","0.402367660981589","0.218274942707121","16.3338553018066","15.433188",NA,NA,NA,"-8","6","",37.1088,-119.7323,398.8,"SAV"
"US-xSL","US-xSL","2.43902623129898","0.170645496413253","yes","yes","0.00390098386605509","yes","1.54072102418381","0.391429247987238","0.260458365699298","15.0005955603453","18.29508",NA,NA,NA,"-7","6","",40.4619,-103.0293,1364.89,"CRO"
"US-xSR","US-xSR","2.1624996082139","0.102181202547539","yes","yes","0.00197834091620995","yes","2.98344667637355","0.208134088251286","0.186221257428067","6.42994678593495","7.2594602",NA,NA,NA,"-7","6","",31.9107,-110.8355,997.32,"OSH"
"US-xST","US-xST","3.19298919776415","0.279934810117282","yes","yes","0.013565021686223","yes","2.65278876245396","0.724905596418994","0.262384044537425","32.5624649138956","30.33884",NA,NA,NA,"-6","6","",45.5089,-89.5864,475.42,"DBF"
"US-xTA","US-xTA","3.16211435003117","0.295115223443879","yes","yes","0.00955062968414737","yes","1.70230577364551","0.62655316620793","0.221503293079263","27.2249080007891","22.534198",NA,NA,NA,"-6","6","",32.9505,-87.3933,165.87,"ENF"
"US-xTL","US-xTL","1.35907567600279","0.111679503782985","yes","yes","0.0078813382079618","yes","4.70501553410601","0.494655655072202","0.169411571122206","9.10064642873748","7.2937788",NA,NA,NA,"-9","6","",68.6611,-149.3705,827.85,"WET"
"US-xTR","US-xTR","3.54730764866964","0.265039937895388","yes","yes","0.012305417899619","yes","2.10874047959215","0.625151110284193","0.225873789773869","29.4352643861253","27.67109",NA,NA,NA,"-6","6","",45.4937,-89.5857,466.34,"DBF"
"US-xUK","US-xUK","3.54893685931097","0.302718705118274","yes","yes","0.0100662518595379","yes","1.78337570814408","0.725486508371922","0.276129901957203","31.6727994594613","32.163984",NA,NA,NA,"-6","6","",39.0404,-95.1921,321.35,"DBF"
"US-xUN","US-xUN","3.44610538810613","0.236376513647719","yes","yes","0.0115093331294064","yes","2.31562027849176","0.655596113784267","0.234825233159314","28.0348119377615","27.83336",NA,NA,NA,"-6","6","",46.2339,-89.5373,521.47,"MF"
"US-xWD","US-xWD","2.39634914406317","0.221324032645821","yes","yes","0.00734646153078863","yes","2.59663359320779","0.593791467492647","0.22680598622326","18.300126656219","15.56075",NA,NA,NA,"-6","6","",47.1282,-99.2414,590.92,"GRA"
"US-YK2","US-YK2","1.69894026337531","0.112112296482492","yes","yes","0.00945211105108852","yes","4.16627703020855","0.41769188787554","0.145924920069483","11.7077841642379","9.9088937","2.95513292409564","8.05436495252442","0.851824136679621","-9","6","",61.2548,-163.259,18.68,"WET"
"ZA-Kru","ZA-Kru","3.70274430833031","0.262253769406634","yes","yes","0.00479030817115694","yes","-0.0135108139813833","0.455920605066229","0.247380173282195","26.4286174743701","22.848164",NA,NA,NA,"2","7","Skukuza",-25.0197,31.4969,359,"SAV"
"ZM-Mon","ZM-Mon","3.09596380392596","0.229385654831902","yes","yes","0.00905345163108814","yes","1.98120887461684","0.524945202399429","0.245559016013744","23.0550228204703","18.395561",NA,NA,NA,"2","10","Mongu",-15.4391,23.2525,1053,"DBF"
